ID,W,X4,S6_2
1245,1.15096130627104,Kauno apskritis,0
1246,1.15096130627104,Kauno apskritis,0
1247,1.15096130627104,Kauno apskritis,0
1248,1.15096130627104,Kauno apskritis,0
1249,1.15096130627104,Kauno apskritis,0
1250,1.14546707819293,Klaipėdos apskritis,0
1251,1.15963402310841,Šiaulių apskritis,0
1253,1.13568922519348,Panevėžio apskritis,1
1254,1.00268349122351,Vilniaus apskritis,0
1255,1.00268349122351,Vilniaus apskritis,0
1256,0.996038554472113,Kauno apskritis,0
1257,0.996038554472113,Kauno apskritis,0
1258,0.800236560819123,Vilniaus apskritis,0
1259,0.800236560819123,Vilniaus apskritis,0
1260,0.800236560819123,Vilniaus apskritis,0
1261,0.800236560819123,Vilniaus apskritis,1
1262,0.794933270818493,Kauno apskritis,0
1263,0.794933270818493,Kauno apskritis,1
1264,0.794933270818493,Kauno apskritis,0
1265,0.791138577918779,Klaipėdos apskritis,1
1266,1.19712148322484,Vilniaus apskritis,0
1267,1.18918797618158,Kauno apskritis,0
1268,1.18351126929901,Klaipėdos apskritis,0
1269,1.19814873839629,Šiaulių apskritis,0
1270,1.2549759114363,Vilniaus apskritis,0
1271,1.2549759114363,Vilniaus apskritis,0
1272,1.2549759114363,Vilniaus apskritis,0
1273,1.2549759114363,Vilniaus apskritis,0
1274,1.2549759114363,Vilniaus apskritis,1
1275,1.2549759114363,Vilniaus apskritis,0
1276,1.2549759114363,Vilniaus apskritis,0
1277,1.2549759114363,Vilniaus apskritis,0
1278,1.2549759114363,Vilniaus apskritis,0
1279,1.2549759114363,Vilniaus apskritis,0
1280,1.2549759114363,Vilniaus apskritis,0
1281,1.24070794376071,Klaipėdos apskritis,0
1282,1.2560528117452,Šiaulių apskritis,0
1283,1.23011710259181,Panevėžio apskritis,0
1284,1.08605249013468,Vilniaus apskritis,0
1285,1.08605249013468,Vilniaus apskritis,0
1286,1.07885505428497,Kauno apskritis,0
1287,1.07370503256038,Klaipėdos apskritis,0
1288,1.08698443651823,Šiaulių apskritis,1
1289,1.06453974953041,Panevėžio apskritis,0
1290,0.866772932018572,Vilniaus apskritis,0
1291,0.866772932018572,Vilniaus apskritis,0
1292,0.866772932018572,Vilniaus apskritis,1
1293,0.861028695316259,Kauno apskritis,1
1294,0.861028695316259,Kauno apskritis,0
1295,0.861028695316259,Kauno apskritis,0
1296,0.861028695316259,Kauno apskritis,0
1297,0.849603723882963,Panevėžio apskritis,0
1298,1.08333391689574,Panevėžio apskritis,0
1299,1.23011710259181,Panevėžio apskritis,0
1300,0.982822140091027,Panevėžio apskritis,0
1301,0.982822140091027,Panevėžio apskritis,0
1302,0.784385318166182,Panevėžio apskritis,0
1303,0.784385318166182,Panevėžio apskritis,0
1304,1.17340866623454,Panevėžio apskritis,0
1305,1.17340866623454,Panevėžio apskritis,1
1306,1.17340866623454,Panevėžio apskritis,0
1307,1.17340866623454,Panevėžio apskritis,0
1308,1.23011710259181,Panevėžio apskritis,0
1309,1.23011710259181,Panevėžio apskritis,0
1310,1.23011710259181,Panevėžio apskritis,1
1311,1.06453974953041,Panevėžio apskritis,0
1312,1.06453974953041,Panevėžio apskritis,0
1313,1.06453974953041,Panevėžio apskritis,0
1314,0.849603723882963,Panevėžio apskritis,0
1315,1.23011710259181,Panevėžio apskritis,1
1316,0.849603723882963,Panevėžio apskritis,0
1317,1.09790195456474,Kauno apskritis,0
1318,1.09790195456474,Kauno apskritis,0
1319,1.09790195456474,Kauno apskritis,0
1320,1.09790195456474,Kauno apskritis,0
1321,1.09790195456474,Kauno apskritis,0
1322,1.09790195456474,Kauno apskritis,0
1323,1.09790195456474,Kauno apskritis,1
1324,1.09790195456474,Kauno apskritis,0
1325,1.09790195456474,Kauno apskritis,0
1326,1.18918797618158,Kauno apskritis,0
1327,1.18918797618158,Kauno apskritis,0
1328,1.15096130627104,Kauno apskritis,0
1329,1.15096130627104,Kauno apskritis,0
1330,1.15096130627104,Kauno apskritis,0
1331,1.15096130627104,Kauno apskritis,0
1332,1.15096130627104,Kauno apskritis,0
1333,1.15096130627104,Kauno apskritis,0
1334,1.15096130627104,Kauno apskritis,0
1335,1.15096130627104,Kauno apskritis,0
1336,1.15096130627104,Kauno apskritis,0
1337,1.15096130627104,Kauno apskritis,0
1338,1.15096130627104,Kauno apskritis,1
1339,1.09266101057044,Klaipėdos apskritis,0
1340,1.09266101057044,Klaipėdos apskritis,0
1341,1.09790195456474,Kauno apskritis,0
1342,1.1061748588885,Šiaulių apskritis,0
1343,1.18918797618158,Kauno apskritis,0
1344,1.18351126929901,Klaipėdos apskritis,0
1345,1.19814873839629,Šiaulių apskritis,0
1346,1.18351126929901,Klaipėdos apskritis,1
1347,1.18351126929901,Klaipėdos apskritis,0
1348,1.18918797618158,Kauno apskritis,0
1349,1.18918797618158,Kauno apskritis,0
1350,1.18918797618158,Kauno apskritis,0
1351,1.18918797618158,Kauno apskritis,0
1352,1.17340866623454,Panevėžio apskritis,0
1353,1.18918797618158,Kauno apskritis,0
1354,1.18918797618158,Kauno apskritis,0
1355,1.10522645923835,Vilniaus apskritis,0
1356,1.10522645923835,Vilniaus apskritis,0
1357,1.10522645923835,Vilniaus apskritis,0
1358,1.10522645923835,Vilniaus apskritis,0
1359,1.09266101057044,Klaipėdos apskritis,0
1360,1.10522645923835,Vilniaus apskritis,0
1361,1.10522645923835,Vilniaus apskritis,0
1362,1.10522645923835,Vilniaus apskritis,0
1363,1.10522645923835,Vilniaus apskritis,0
1364,1.10522645923835,Vilniaus apskritis,0
1365,1.10522645923835,Vilniaus apskritis,0
1366,1.10522645923835,Vilniaus apskritis,1
1367,1.10522645923835,Vilniaus apskritis,0
1368,1.10522645923835,Vilniaus apskritis,0
1369,1.10522645923835,Vilniaus apskritis,0
1370,1.10522645923835,Vilniaus apskritis,0
1371,1.14379950761593,Klaipėdos apskritis,0
1372,1.10522645923835,Vilniaus apskritis,1
1373,1.19712148322484,Vilniaus apskritis,0
1374,1.19712148322484,Vilniaus apskritis,1
1375,1.19712148322484,Vilniaus apskritis,0
1376,1.14546707819293,Klaipėdos apskritis,0
1377,1.14546707819293,Klaipėdos apskritis,0
1378,1.14546707819293,Klaipėdos apskritis,0
1379,1.14546707819293,Klaipėdos apskritis,0
1380,1.14546707819293,Klaipėdos apskritis,0
1381,1.14546707819293,Klaipėdos apskritis,0
1382,1.14546707819293,Klaipėdos apskritis,0
1383,1.14546707819293,Klaipėdos apskritis,0
1384,1.02815039332869,Vilniaus apskritis,1
1385,1.02815039332869,Vilniaus apskritis,1
1386,1.02815039332869,Vilniaus apskritis,0
1387,1.02815039332869,Vilniaus apskritis,0
1388,1.10522645923835,Vilniaus apskritis,0
1389,1.10522645923835,Vilniaus apskritis,0
1390,1.10522645923835,Vilniaus apskritis,0
1391,1.10522645923835,Vilniaus apskritis,0
1392,1.10522645923835,Vilniaus apskritis,0
1393,1.19712148322484,Vilniaus apskritis,0
1394,1.19712148322484,Vilniaus apskritis,0
1395,1.19712148322484,Vilniaus apskritis,0
1396,1.15863978924657,Vilniaus apskritis,0
1397,1.15863978924657,Vilniaus apskritis,0
1398,1.15863978924657,Vilniaus apskritis,0
1399,1.15863978924657,Vilniaus apskritis,0
1400,1.15863978924657,Vilniaus apskritis,0
1401,1.15863978924657,Vilniaus apskritis,0
1402,1.15863978924657,Vilniaus apskritis,0
1403,1.00268349122351,Vilniaus apskritis,0
1404,1.15863978924657,Vilniaus apskritis,0
1405,1.15863978924657,Vilniaus apskritis,0
1406,1.00268349122351,Vilniaus apskritis,0
1407,1.00268349122351,Vilniaus apskritis,0
1408,1.00268349122351,Vilniaus apskritis,0
1409,1.00268349122351,Vilniaus apskritis,0
1410,1.00268349122351,Vilniaus apskritis,0
1411,1.00268349122351,Vilniaus apskritis,0
1412,1.00268349122351,Vilniaus apskritis,0
1413,1.00268349122351,Vilniaus apskritis,0
1414,0.800236560819123,Vilniaus apskritis,0
1415,0.800236560819123,Vilniaus apskritis,0
1416,0.800236560819123,Vilniaus apskritis,0
1417,0.800236560819123,Vilniaus apskritis,1
1418,0.794933270818493,Kauno apskritis,1
1419,0.800236560819123,Vilniaus apskritis,0
1420,1.2549759114363,Vilniaus apskritis,0
1421,1.2549759114363,Vilniaus apskritis,0
1422,1.2549759114363,Vilniaus apskritis,0
1423,1.2549759114363,Vilniaus apskritis,0
1424,1.2549759114363,Vilniaus apskritis,0
1425,1.2549759114363,Vilniaus apskritis,0
1426,1.2549759114363,Vilniaus apskritis,0
1427,1.2549759114363,Vilniaus apskritis,1
1428,1.2549759114363,Vilniaus apskritis,0
1429,0.856918489344878,Klaipėdos apskritis,0
1430,0.856918489344878,Klaipėdos apskritis,1
1431,0.856918489344878,Klaipėdos apskritis,0
1432,0.856918489344878,Klaipėdos apskritis,1
1433,0.856918489344878,Klaipėdos apskritis,0
1434,0.856918489344878,Klaipėdos apskritis,0
1435,0.867516713655917,Šiaulių apskritis,1
1436,0.867516713655917,Šiaulių apskritis,0
1437,0.867516713655917,Šiaulių apskritis,0
1438,0.867516713655917,Šiaulių apskritis,1
1439,1.08698443651823,Šiaulių apskritis,0
1440,1.08698443651823,Šiaulių apskritis,0
1441,1.08698443651823,Šiaulių apskritis,0
1442,1.2549759114363,Vilniaus apskritis,0
1443,1.2549759114363,Vilniaus apskritis,0
1444,1.2549759114363,Vilniaus apskritis,0
1445,0.800236560819123,Vilniaus apskritis,0
1446,1.14422706118996,Vilniaus apskritis,0
1447,0.855990838505168,Vilniaus apskritis,0
1448,1.23936482445569,Vilniaus apskritis,0
1449,1.06760679061456,Vilniaus apskritis,0
1450,1.07254270103475,Vilniaus apskritis,0
1451,1.2549759114363,Vilniaus apskritis,0
1452,1.23936482445569,Vilniaus apskritis,0
1453,1.09025655064178,Šiaulių apskritis,1
1454,1.1754722790663,Šiaulių apskritis,0
1455,1.25983386693528,Šiaulių apskritis,0
1456,1.08698443651823,Šiaulių apskritis,0
1457,1.1337834556303,Alytaus apskritis,0
1458,1.12395635580166,Klaipėdos apskritis,0
1459,0.897023813147646,Klaipėdos apskritis,0
1460,0.803334240675515,Šiaulių apskritis,0
1461,0.803334240675515,Šiaulių apskritis,0
1462,1.25983386693528,Šiaulių apskritis,1
1463,1.06760679061456,Vilniaus apskritis,1
1464,1.14422706118996,Vilniaus apskritis,0
1465,0.533632070713123,Alytaus apskritis,0
1466,0.461299940210194,Alytaus apskritis,1
1467,0.461299940210194,Alytaus apskritis,0
1468,0.42588902355336,Alytaus apskritis,0
1469,0.66790308225545,Alytaus apskritis,0
1470,0.42588902355336,Alytaus apskritis,0
1471,0.57534137811397,Alytaus apskritis,0
1472,1.0043201354411,Kauno apskritis,0
1473,1.0043201354411,Kauno apskritis,0
1474,0.8135025457966,Kauno apskritis,0
1475,0.927225183734233,Kauno apskritis,0
1476,1.2549759114363,Vilniaus apskritis,0
1477,1.17093962426804,Vilniaus apskritis,1
1478,1.10522645923835,Vilniaus apskritis,1
1479,1.12856571132279,Alytaus apskritis,0
1480,1.15380010228962,Alytaus apskritis,0
1481,1.0313615642923,Alytaus apskritis,1
1482,0.952190822627828,Alytaus apskritis,1
1483,1.15380010228962,Alytaus apskritis,0
1484,1.1337834556303,Alytaus apskritis,0
1485,1.1337834556303,Alytaus apskritis,0
1486,0.835406190298127,Alytaus apskritis,0
1487,0.881141928960267,Kauno apskritis,0
1488,1.01930555622654,Kauno apskritis,0
1489,0.8135025457966,Kauno apskritis,0
1490,1.19035096864497,Kauno apskritis,0
1491,0.881141928960267,Kauno apskritis,0
1492,0.927225183734233,Kauno apskritis,0
1493,0.8135025457966,Kauno apskritis,0
1494,1.19035096864497,Kauno apskritis,0
1495,1.01930555622654,Kauno apskritis,0
1496,1.17093962426804,Vilniaus apskritis,0
1497,0.987942441359892,Vilniaus apskritis,0
1498,0.800236560819123,Vilniaus apskritis,0
1499,0.66790308225545,Alytaus apskritis,1
1500,0.623178641961812,Alytaus apskritis,0
1501,0.52578682639419,Alytaus apskritis,0
1502,0.52578682639419,Alytaus apskritis,0
1503,0.57534137811397,Alytaus apskritis,0
1504,0.61663262171775,Alytaus apskritis,0
1505,0.623178641961812,Alytaus apskritis,0
1506,0.42588902355336,Alytaus apskritis,0
1507,0.42588902355336,Alytaus apskritis,0
1508,0.794933270818493,Kauno apskritis,0
1509,1.24665899425454,Kauno apskritis,0
1510,1.09790195456474,Kauno apskritis,0
1511,0.861028695316259,Kauno apskritis,0
1512,1.16317962840586,Kauno apskritis,0
1513,0.996038554472113,Kauno apskritis,0
1514,1.04950618622216,Marijampolės apskritis,0
1515,0.84147805002582,Marijampolės apskritis,0
1516,1.12482740810443,Marijampolės apskritis,0
1517,0.959111490892123,Marijampolės apskritis,0
1518,1.21835217018771,Marijampolės apskritis,0
1519,0.991283865532491,Klaipėdos apskritis,0
1520,0.901734871095772,Klaipėdos apskritis,0
1521,1.07370503256038,Klaipėdos apskritis,0
1522,1.01646123145396,Klaipėdos apskritis,0
1523,1.09266101057044,Klaipėdos apskritis,0
1524,0.856918489344878,Klaipėdos apskritis,1
1525,0.856918489344878,Klaipėdos apskritis,0
1526,0.901734871095772,Klaipėdos apskritis,0
1527,0.976710408386022,Klaipėdos apskritis,0
1528,0.938434288863165,Klaipėdos apskritis,0
1529,1.06673481556126,Telšių apskritis,1
1530,0.900023003857243,Telšių apskritis,0
1531,1.00686962736105,Telšių apskritis,0
1532,0.789636668370765,Telšių apskritis,0
1533,1.08105440679706,Vilniaus apskritis,0
1534,1.00268349122351,Vilniaus apskritis,0
1535,1.2549759114363,Vilniaus apskritis,0
1536,1.17093962426804,Vilniaus apskritis,0
1537,1.15863978924657,Vilniaus apskritis,0
1538,0.866772932018572,Vilniaus apskritis,0
1539,1.00268349122351,Vilniaus apskritis,0
1540,0.959111490892123,Marijampolės apskritis,0
1541,1.054358411373,Marijampolės apskritis,0
1542,0.959111490892123,Marijampolės apskritis,0
1543,1.12482740810443,Marijampolės apskritis,0
1544,0.921525052019422,Marijampolės apskritis,0
1545,0.776883398042032,Marijampolės apskritis,0
1546,0.90606003865589,Kauno apskritis,0
1547,1.07885505428497,Kauno apskritis,0
1548,1.07389009400956,Kauno apskritis,0
1549,0.861028695316259,Kauno apskritis,0
1550,1.054358411373,Marijampolės apskritis,0
1551,1.13676829920425,Marijampolės apskritis,0
1552,0.973422355290814,Marijampolės apskritis,0
1553,1.13676829920425,Marijampolės apskritis,0
1554,0.973422355290814,Marijampolės apskritis,0
1555,1.12482740810443,Marijampolės apskritis,0
1556,0.866772932018572,Vilniaus apskritis,0
1557,0.800236560819123,Vilniaus apskritis,0
1558,1.17093962426804,Vilniaus apskritis,0
1559,1.10522645923835,Vilniaus apskritis,0
1560,0.881141928960267,Kauno apskritis,0
1561,0.927225183734233,Kauno apskritis,0
1562,0.8135025457966,Kauno apskritis,0
1563,0.8135025457966,Kauno apskritis,0
1564,0.927225183734233,Kauno apskritis,1
1565,1.12354843841655,Kauno apskritis,0
1566,0.8135025457966,Kauno apskritis,0
1567,0.927225183734233,Kauno apskritis,0
1568,1.10405661132121,Kauno apskritis,0
1569,0.927225183734233,Kauno apskritis,0
1570,1.10405661132121,Kauno apskritis,0
1571,0.927225183734233,Kauno apskritis,0
1572,0.987942441359892,Vilniaus apskritis,0
1573,1.15863978924657,Vilniaus apskritis,0
1574,0.800236560819123,Vilniaus apskritis,0
1575,1.07389009400956,Kauno apskritis,0
1576,1.16317962840586,Kauno apskritis,0
1577,0.996038554472113,Kauno apskritis,0
1578,0.942935485028022,Kauno apskritis,0
1579,0.996038554472113,Kauno apskritis,0
1580,1.09790195456474,Kauno apskritis,0
1581,0.981395195799032,Kauno apskritis,0
1582,0.57534137811397,Alytaus apskritis,0
1583,0.57534137811397,Alytaus apskritis,0
1584,0.52578682639419,Alytaus apskritis,0
1585,0.42588902355336,Alytaus apskritis,0
1586,0.461299940210194,Alytaus apskritis,0
1587,0.900023003857243,Telšių apskritis,1
1588,0.936652750889963,Telšių apskritis,0
1589,0.984848705557495,Telšių apskritis,0
1590,1.19374567185456,Panevėžio apskritis,0
1591,1.08298988671784,Panevėžio apskritis,1
1592,1.02525107038044,Panevėžio apskritis,1
1593,1.15537249396418,Panevėžio apskritis,0
1594,0.909532614901491,Panevėžio apskritis,0
1595,1.07800589767791,Panevėžio apskritis,0
1596,0.881141928960267,Kauno apskritis,0
1597,0.8135025457966,Kauno apskritis,0
1598,0.927225183734233,Kauno apskritis,0
1599,0.881141928960267,Kauno apskritis,0
1600,1.07254270103475,Vilniaus apskritis,0
1601,0.900758704609963,Vilniaus apskritis,0
1602,1.15637389423536,Vilniaus apskritis,0
1603,0.975653077680991,Vilniaus apskritis,0
1604,1.20956089693218,Alytaus apskritis,0
1605,1.0313615642923,Alytaus apskritis,0
1606,0.904866771208224,Alytaus apskritis,1
1607,1.24973382445963,Alytaus apskritis,0
1608,1.31013089931277,Alytaus apskritis,0
1609,1.20956089693218,Alytaus apskritis,0
1610,1.12856571132279,Alytaus apskritis,0
1611,1.10522645923835,Vilniaus apskritis,0
1612,1.00268349122351,Vilniaus apskritis,0
1613,1.19712148322484,Vilniaus apskritis,0
1614,0.578001377589774,Alytaus apskritis,0
1615,0.588205838844136,Alytaus apskritis,0
1616,0.461299940210194,Alytaus apskritis,0
1617,0.461299940210194,Alytaus apskritis,0
1618,1.04950618622216,Marijampolės apskritis,0
1619,1.04950618622216,Marijampolės apskritis,0
1620,1.16218609757701,Marijampolės apskritis,0
1621,0.973422355290814,Marijampolės apskritis,0
1622,0.84147805002582,Marijampolės apskritis,0
1623,0.84147805002582,Marijampolės apskritis,0
1624,0.790282136640805,Vilniaus apskritis,0
1625,1.15637389423536,Vilniaus apskritis,0
1626,1.21696685944261,Kauno apskritis,0
1627,1.19035096864497,Kauno apskritis,1
1628,1.09897567186114,Kauno apskritis,0
1629,0.881141928960267,Kauno apskritis,0
1630,0.982354698435902,Klaipėdos apskritis,0
1631,1.23890172156449,Klaipėdos apskritis,0
1632,1.29877530308123,Klaipėdos apskritis,0
1633,1.18918797618158,Kauno apskritis,0
1634,0.861028695316259,Kauno apskritis,0
1635,1.18918797618158,Kauno apskritis,0
1636,0.90606003865589,Kauno apskritis,0
1637,1.16317962840586,Kauno apskritis,0
1638,1.07885505428497,Kauno apskritis,0
1639,1.15096130627104,Kauno apskritis,0
1640,0.8135025457966,Kauno apskritis,0
1641,1.04519463791872,Kauno apskritis,0
1642,1.21696685944261,Kauno apskritis,0
1643,1.27578037402067,Kauno apskritis,0
1644,0.964962023544985,Kauno apskritis,0
1645,1.18223006783537,Vilniaus apskritis,0
1646,1.09147815838954,Vilniaus apskritis,0
1647,1.18223006783537,Vilniaus apskritis,0
1648,1.09147815838954,Vilniaus apskritis,0
1649,1.15863978924657,Vilniaus apskritis,0
1650,0.912104695886083,Vilniaus apskritis,0
1651,1.06876377301583,Klaipėdos apskritis,0
1652,1.07370503256038,Klaipėdos apskritis,0
1653,0.901734871095772,Klaipėdos apskritis,0
1654,1.24070794376071,Klaipėdos apskritis,0
1655,1.14546707819293,Klaipėdos apskritis,0
1656,0.901734871095772,Klaipėdos apskritis,0
1657,1.06876377301583,Klaipėdos apskritis,0
1658,0.901734871095772,Klaipėdos apskritis,0
1659,1.24070794376071,Klaipėdos apskritis,0
1660,1.14546707819293,Klaipėdos apskritis,0
1661,1.08605249013468,Vilniaus apskritis,1
1662,0.912104695886083,Vilniaus apskritis,0
1663,0.987942441359892,Vilniaus apskritis,0
1664,1.2549759114363,Vilniaus apskritis,0
1665,0.794933270818493,Kauno apskritis,0
1666,0.981395195799032,Kauno apskritis,0
1667,0.794933270818493,Kauno apskritis,0
1668,0.996038554472113,Kauno apskritis,0
1669,1.07885505428497,Kauno apskritis,1
1670,0.861028695316259,Kauno apskritis,0
1671,0.84147805002582,Marijampolės apskritis,0
1672,0.998146061271978,Marijampolės apskritis,0
1673,0.776883398042032,Marijampolės apskritis,0
1674,1.04950618622216,Marijampolės apskritis,0
1675,0.921525052019422,Marijampolės apskritis,0
1676,0.776883398042032,Marijampolės apskritis,0
1677,1.054358411373,Marijampolės apskritis,0
1678,1.13676829920425,Marijampolės apskritis,0
1679,0.881141928960267,Kauno apskritis,0
1680,1.1778472321341,Kauno apskritis,0
1681,1.01930555622654,Kauno apskritis,0
1682,0.790282136640805,Vilniaus apskritis,0
1683,1.18223006783537,Vilniaus apskritis,0
1684,0.981395195799032,Kauno apskritis,1
1685,1.18918797618158,Kauno apskritis,0
1686,0.996038554472113,Kauno apskritis,0
1687,0.981395195799032,Kauno apskritis,0
1688,0.981395195799032,Kauno apskritis,0
1689,1.15096130627104,Kauno apskritis,0
1690,1.09790195456474,Kauno apskritis,1
1691,1.18918797618158,Kauno apskritis,0
1692,1.15096130627104,Kauno apskritis,0
1693,1.23936482445569,Vilniaus apskritis,0
1694,1.18223006783537,Vilniaus apskritis,0
1695,0.800236560819123,Vilniaus apskritis,0
1696,0.912104695886083,Vilniaus apskritis,0
1697,0.949226151820517,Vilniaus apskritis,0
1698,0.987942441359892,Vilniaus apskritis,0
1699,1.08605249013468,Vilniaus apskritis,0
1700,1.19712148322484,Vilniaus apskritis,1
1701,1.08605249013468,Vilniaus apskritis,0
1702,1.00268349122351,Vilniaus apskritis,0
1703,0.800236560819123,Vilniaus apskritis,0
1704,1.08605249013468,Vilniaus apskritis,0
1705,0.578001377589774,Alytaus apskritis,1
1706,0.66790308225545,Alytaus apskritis,0
1707,0.461299940210194,Alytaus apskritis,1
1708,0.900758704609963,Vilniaus apskritis,0
1709,0.937418393691219,Vilniaus apskritis,1
1710,0.975653077680991,Vilniaus apskritis,0
1711,0.990210758438075,Vilniaus apskritis,0
1712,1.04675046916182,Alytaus apskritis,0
1713,1.04675046916182,Alytaus apskritis,0
1714,0.904866771208224,Alytaus apskritis,1
1715,1.1337834556303,Alytaus apskritis,0
1716,0.952190822627828,Alytaus apskritis,0
1717,1.22240129790819,Alytaus apskritis,0
1718,1.08605249013468,Vilniaus apskritis,0
1719,0.800236560819123,Vilniaus apskritis,0
1720,1.17093962426804,Vilniaus apskritis,0
1721,0.912104695886083,Vilniaus apskritis,0
1722,1.15863978924657,Vilniaus apskritis,0
1723,0.987942441359892,Vilniaus apskritis,0
1724,1.15863978924657,Vilniaus apskritis,0
1725,0.987942441359892,Vilniaus apskritis,0
1726,1.19712148322484,Vilniaus apskritis,0
1727,0.800236560819123,Vilniaus apskritis,0
1728,1.05964066920723,Panevėžio apskritis,0
1729,0.894037547286201,Panevėžio apskritis,0
1730,1.05964066920723,Panevėžio apskritis,0
1731,0.982822140091027,Panevėžio apskritis,0
1732,1.18223006783537,Vilniaus apskritis,0
1733,0.990210758438075,Vilniaus apskritis,0
1734,1.15637389423536,Vilniaus apskritis,0
1735,1.09147815838954,Vilniaus apskritis,0
1736,0.794933270818493,Kauno apskritis,0
1737,0.981395195799032,Kauno apskritis,0
1738,1.24665899425454,Kauno apskritis,0
1739,0.90606003865589,Kauno apskritis,0
1740,1.16317962840586,Kauno apskritis,0
1741,0.90606003865589,Kauno apskritis,0
1742,0.981395195799032,Kauno apskritis,0
1743,1.15096130627104,Kauno apskritis,0
1744,0.90606003865589,Kauno apskritis,1
1745,0.996038554472113,Kauno apskritis,0
1746,0.90606003865589,Kauno apskritis,0
1747,1.09790195456474,Kauno apskritis,0
1748,1.02133668352455,Kauno apskritis,1
1749,1.15096130627104,Kauno apskritis,0
1750,1.24665899425454,Kauno apskritis,0
1751,1.16317962840586,Kauno apskritis,0
1752,1.02133668352455,Kauno apskritis,1
1753,1.15096130627104,Kauno apskritis,0
1754,0.996038554472113,Kauno apskritis,0
1755,0.861028695316259,Kauno apskritis,0
1756,1.04675046916182,Alytaus apskritis,0
1757,0.866772932018572,Vilniaus apskritis,0
1758,1.2549759114363,Vilniaus apskritis,0
1759,1.00268349122351,Vilniaus apskritis,0
1760,0.866772932018572,Vilniaus apskritis,0
1761,0.987942441359892,Vilniaus apskritis,0
1762,0.987942441359892,Vilniaus apskritis,0
1763,1.10522645923835,Vilniaus apskritis,0
1764,1.08105440679706,Vilniaus apskritis,0
1765,0.866772932018572,Vilniaus apskritis,0
1766,1.15863978924657,Vilniaus apskritis,0
1767,0.800236560819123,Vilniaus apskritis,0
1768,1.2549759114363,Vilniaus apskritis,0
1769,0.991766722265957,Šiaulių apskritis,0
1770,0.803334240675515,Šiaulių apskritis,0
1771,0.803334240675515,Šiaulių apskritis,0
1772,1.16312483193481,Šiaulių apskritis,0
1773,1.09025655064178,Šiaulių apskritis,0
1774,1.1754722790663,Šiaulių apskritis,1
1775,0.835406190298127,Alytaus apskritis,0
1776,1.0313615642923,Alytaus apskritis,1
1777,1.0313615642923,Alytaus apskritis,1
1778,1.1337834556303,Alytaus apskritis,1
1779,0.904866771208224,Alytaus apskritis,1
1780,0.952190822627828,Alytaus apskritis,1
1781,1.04675046916182,Alytaus apskritis,0
1782,0.987942441359892,Vilniaus apskritis,0
1783,0.949226151820517,Vilniaus apskritis,0
1784,0.835406190298127,Alytaus apskritis,0
1785,1.12856571132279,Alytaus apskritis,0
1786,1.31013089931277,Alytaus apskritis,0
1787,1.1337834556303,Alytaus apskritis,0
1788,1.0313615642923,Alytaus apskritis,1
1789,1.04675046916182,Alytaus apskritis,0
1790,0.861028695316259,Kauno apskritis,0
1791,0.794933270818493,Kauno apskritis,0
1792,1.09790195456474,Kauno apskritis,0
1793,0.861028695316259,Kauno apskritis,0
1794,0.828165283766322,Klaipėdos apskritis,0
1795,1.02242220907293,Klaipėdos apskritis,0
1796,0.943937682027289,Klaipėdos apskritis,0
1797,1.19907699401055,Klaipėdos apskritis,0
1798,0.982354698435902,Klaipėdos apskritis,0
1799,1.06403344202861,Klaipėdos apskritis,0
1800,1.12395635580166,Klaipėdos apskritis,0
1801,1.07885505428497,Kauno apskritis,0
1802,1.07389009400956,Kauno apskritis,0
1803,1.07389009400956,Kauno apskritis,0
1804,0.794933270818493,Kauno apskritis,0
1805,1.07389009400956,Kauno apskritis,0
1806,1.15096130627104,Kauno apskritis,0
1807,1.08605249013468,Vilniaus apskritis,1
1808,1.2549759114363,Vilniaus apskritis,0
1809,0.987942441359892,Vilniaus apskritis,0
1810,1.10522645923835,Vilniaus apskritis,0
1811,0.912104695886083,Vilniaus apskritis,0
1812,1.09147815838954,Vilniaus apskritis,0
1813,0.975653077680991,Vilniaus apskritis,0
1814,0.900758704609963,Vilniaus apskritis,0
1815,1.23936482445569,Vilniaus apskritis,0
1816,0.990210758438075,Vilniaus apskritis,0
1817,0.855990838505168,Vilniaus apskritis,0
1818,1.02815039332869,Vilniaus apskritis,0
1819,1.10522645923835,Vilniaus apskritis,0
1820,0.991283865532491,Klaipėdos apskritis,0
1821,0.938434288863165,Klaipėdos apskritis,0
1822,0.856918489344878,Klaipėdos apskritis,1
1823,1.15762707495384,Klaipėdos apskritis,0
1824,1.07370503256038,Klaipėdos apskritis,0
1825,1.24070794376071,Klaipėdos apskritis,0
1826,0.856918489344878,Klaipėdos apskritis,0
1827,1.14546707819293,Klaipėdos apskritis,0
1828,1.24665899425454,Kauno apskritis,0
1829,0.861028695316259,Kauno apskritis,1
1830,1.07885505428497,Kauno apskritis,0
1831,1.18918797618158,Kauno apskritis,0
1832,0.784385318166182,Panevėžio apskritis,0
1833,0.849603723882963,Panevėžio apskritis,0
1834,1.23011710259181,Panevėžio apskritis,0
1835,0.849603723882963,Panevėžio apskritis,0
1836,1.23011710259181,Panevėžio apskritis,0
1837,1.23011710259181,Panevėžio apskritis,0
1838,1.18918797618158,Kauno apskritis,0
1839,1.07389009400956,Kauno apskritis,0
1840,1.24665899425454,Kauno apskritis,0
1841,0.90606003865589,Kauno apskritis,0
1842,1.13676829920425,Marijampolės apskritis,0
